Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment, Day 
store 8,2/12/2011,986601.46,non holiday,40.82,3.172,222.2071405,6.123, Saturday 
store 8,9/12/2011,1051922.95,non holiday,30.51,3.158,222.4651238,6.123, Monday 
store 8,12/16/2011,1118163.94,non holiday,,3.159,222.6910959,6.123, Friday 
store 8,12/23/2011,1462254.05,non holiday,,3.112,222.8743862,6.123, Friday 
store 8,12/30/2011,858572.22,holiday,36.33,3.129,223.0576765,6.123, Friday 
store 8,6/1/2012,872113.23,non holiday,43.47,3.157,223.2409668,5.825, Friday 
store 8,1/13/2012,817661.76,non holiday,36.46,3.261,223.4242571,5.825, Friday 
store 8,1/20/2012,813954.82,non holiday,46.81,3.268,223.5188055,5.825, Friday 
store 8,1/27/2012,778178.53,non holiday,45.52,3.29,223.6133539,5.825, Friday 
store 8,3/2/2012,927610.69,non holiday,45.56,3.36,223.7079023,5.825, Friday 
store 8,10/2/2012,1021400.42,holiday,35.71,3.409,223.8024507,5.825, Tuesday 
store 8,2/17/2012,1096232.89,non holiday,37.51,3.51,223.9658621,5.825, Friday 
store 8,2/24/2012,928537.54,non holiday,,3.555,224.1809207,5.825, Friday 
store 8,2/3/2012,952264.91,non holiday,,3.63,224.3959793,5.825, Friday 
store 8,9/3/2012,960115.56,non holiday,49.59,3.669,224.6110379,5.825, Monday 
store 8,3/16/2012,921178.39,non holiday,,3.734,224.7657327,5.825, Friday 
store 8,3/23/2012,874223.25,non holiday,52.9,3.787,224.8399424,5.825, Friday 
store 8,3/30/2012,905935.29,non holiday,66.69,3.845,224.9141521,5.825, Friday 
store 8,6/4/2012,1046816.59,non holiday,,3.891,224.9883618,5.679, Monday 
store 8,4/13/2012,909989.45,non holiday,65.19,3.891,225.0625714,5.679, Friday 
store 8,4/20/2012,872288.46,non holiday,63.59,3.877,225.1179914,5.679, Friday 
store 8,4/27/2012,879448.25,non holiday,70.34,3.814,225.1734114,5.679, Friday 
store 8,4/5/2012,937232.09,non holiday,73.96,,225.2288314,, Thursday 
store 8,11/5/2012,920128.89,non holiday,64.96,3.688,225.2842514,5.679, Monday 
store 8,5/18/2012,913922.01,non holiday,64.16,,225.3002908,5.679, Friday 
store 8,5/25/2012,895157.44,non holiday,76.11,3.561,225.3005779,5.679, Friday 
store 8,1/6/2012,921161.2,non holiday,,3.501,225.300865,5.679, Friday 
store 8,8/6/2012,928820,non holiday,,3.452,225.3011521,5.679, Monday 
store 8,6/15/2012,916918.7,non holiday,,3.393,225.3134743,5.679, Friday 
store 8,6/22/2012,899449.65,non holiday,78.85,3.346,225.3558843,5.679, Friday 
store 8,6/29/2012,878298.22,non holiday,84.47,3.286,225.3982943,5.679, Friday 
store 8,6/7/2012,936205.5,non holiday,81.24,3.227,225.4407043,5.401, Thursday 
store 8,7/13/2012,890488.01,non holiday,,3.256,225.4831143,5.401, Friday 
store 8,7/20/2012,888834.07,non holiday,79.94,3.311,225.4930078,5.401, Friday 
store 8,7/27/2012,838227.52,non holiday,81.71,3.407,225.5029014,5.401, Friday 
store 8,3/8/2012,897076.73,non holiday,85.06,3.417,225.5127949,5.401, Thursday 
store 8,10/8/2012,930745.69,non holiday,,3.494,225.5226885,5.401, Monday 
store 8,8/17/2012,896613.19,non holiday,81.21,3.571,225.6050797,5.401, Friday 
store 8,8/24/2012,936373.65,non holiday,73.77,3.62,225.7418442,5.401, Friday 
store 8,8/31/2012,976137.73,non holiday,75.33,3.638,225.8786088,5.401, Friday 
store 8,7/9/2012,932160.37,holiday,80.87,3.73,226.0153733,5.401, Monday 
store 8,9/14/2012,883569.38,non holiday,67.21,3.717,226.1615981,5.401, Friday 
store 8,9/21/2012,857796.45,non holiday,66.96,3.721,226.3645848,5.401, Friday 
store 8,9/28/2012,884724.41,non holiday,,3.666,226.5675714,5.401, Friday 
store 8,5/10/2012,976436.02,non holiday,61.41,3.617,226.7705581,5.124, Thursday 
store 8,12/10/2012,927511.99,non holiday,55.03,3.601,226.9735448,5.124, Monday 
store 8,10/19/2012,900309.75,non holiday,,3.594,227.0184166,5.124, Friday 
store 8,10/26/2012,891671.44,non holiday,64.74,,227.0369359,5.124, Friday 
store 9,5/2/2010,549505.55,non holiday,38.01,2.572,214.6554591,6.415, Sunday 
store 9,12/2/2010,552677.48,holiday,,2.548,214.8056534,6.415, Thursday 
store 9,2/19/2010,511327.9,non holiday,43.06,2.514,214.8506185,6.415, Friday 
store 9,2/26/2010,473773.27,non holiday,43.83,2.561,214.8780453,6.415, Friday 
store 9,5/3/2010,507297.88,non holiday,,2.625,214.9054721,6.415, Monday 
store 9,12/3/2010,494145.8,non holiday,55.76,2.667,214.932899,6.415, Friday 
store 9,3/19/2010,485744.61,non holiday,53.15,2.72,214.7597274,6.415, Friday 
store 9,3/26/2010,484946.56,non holiday,,2.732,214.5531227,6.415, Friday 
store 9,2/4/2010,545206.32,non holiday,65.21,,214.3465181,6.384, Thursday 
store 9,9/4/2010,529384.31,non holiday,,,214.1399135,6.384, Saturday 
store 9,4/16/2010,485764.32,non holiday,66.09,2.808,214.0001817,6.384, Friday 
store 9,4/23/2010,488683.57,non holiday,61.26,2.795,213.9496138,6.384, Friday 
store 9,4/30/2010,491723.42,non holiday,66.07,2.78,213.8990459,6.384, Friday 
store 9,7/5/2010,526128.61,non holiday,68.58,2.835,213.848478,6.384, Monday 
store 9,5/14/2010,492792.8,non holiday,70.53,2.854,213.8469819,6.384, Friday 
store 9,5/21/2010,506274.94,non holiday,,2.826,214.1399162,6.384, Friday 
store 9,5/28/2010,558143.53,non holiday,,2.759,214.4328505,6.384, Friday 
store 9,4/6/2010,586061.46,non holiday,79.65,2.705,214.7257848,6.384, Tuesday 
store 9,11/6/2010,522715.68,non holiday,83.75,2.668,215.0187191,6.384, Saturday 
store 9,6/18/2010,513073.87,non holiday,82.99,2.637,215.0166484,6.384, Friday 
store 9,6/25/2010,509263.28,non holiday,85.02,2.653,214.8965756,6.384, Friday 
store 9,2/7/2010,528832.54,non holiday,,2.669,214.7765028,6.442, Sunday 
store 9,9/7/2010,485389.15,non holiday,78.51,2.642,214.6564301,6.442, Tuesday 
store 9,7/16/2010,474030.51,non holiday,82.93,2.623,214.6474453,6.442, Friday 
store 9,7/23/2010,462676.5,non holiday,84.49,,214.7865779,6.442, Friday 
store 9,7/30/2010,468675.19,non holiday,79.83,2.64,214.9257105,6.442, Friday 
store 9,6/8/2010,522815.45,non holiday,87.09,2.627,215.064843,6.442, Tuesday 
store 9,8/13/2010,481897.98,non holiday,86.85,2.692,215.2039756,6.442, Friday 
store 9,8/20/2010,499325.38,non holiday,86.3,2.664,215.1619646,6.442, Friday 
store 9,8/27/2010,506789.66,non holiday,84.01,2.619,215.1199536,6.442, Friday 
store 9,3/9/2010,511049.06,non holiday,82.47,2.577,215.0779426,6.442, Tuesday 
store 9,10/9/2010,484835.2,holiday,77.7,2.565,215.0359315,6.442, Saturday 
store 9,9/17/2010,463448.59,non holiday,81.19,2.582,215.0615285,6.442, Friday 
store 9,9/24/2010,452905.22,non holiday,77.15,2.624,215.1378313,6.442, Friday 
store 9,1/10/2010,495692.19,non holiday,69.08,2.603,215.2141341,6.56, Sunday 
store 9,8/10/2010,505069.21,non holiday,65.35,2.633,215.290437,6.56, Tuesday 
store 9,10/15/2010,454769.68,non holiday,67.36,2.72,215.3589917,6.56, Friday 
store 9,10/22/2010,466322.76,non holiday,69.99,2.725,215.4081762,6.56, Friday 
store 9,10/29/2010,508801.61,non holiday,,2.716,215.4573607,6.56, Friday 
store 9,5/11/2010,517869.97,non holiday,,,215.5065452,6.56, Tuesday 
store 9,12/11/2010,520846.68,non holiday,61.59,2.728,215.5557297,6.56, Saturday 
store 9,11/19/2010,519823.3,non holiday,49.96,,215.4372854,6.56, Friday 
store 9,11/26/2010,768070.53,holiday,60.18,2.735,215.2909028,6.56, Friday 
store 9,3/12/2010,578164.82,non holiday,49.89,2.708,215.1445203,6.56, Friday 
store 9,10/12/2010,618121.82,non holiday,46.1,2.843,214.9981378,6.56, Tuesday 
store 9,12/17/2010,685243.2,non holiday,49.7,2.869,214.9334937,6.56, Friday 
store 9,12/24/2010,873347.55,non holiday,50.93,2.886,214.9301534,6.56, Friday 
store 9,12/31/2010,459770.85,holiday,45.92,2.943,214.9268131,6.56, Friday 
store 9,7/1/2011,490981.78,non holiday,41.82,2.976,214.9234729,6.416, Friday 
store 9,1/14/2011,458086.69,non holiday,,2.983,214.9749587,6.416, Friday 
store 9,1/21/2011,454021.69,non holiday,44.72,3.016,215.3554013,6.416, Friday 
store 9,1/28/2011,463561.48,non holiday,,3.01,215.7358438,6.416, Friday 
store 9,4/2/2011,544612.28,non holiday,31.82,,216.1162864,6.416, Saturday 
store 9,11/2/2011,555279.02,holiday,34.13,3.022,216.496729,6.416, Wednesday 
store 9,2/18/2011,610985.56,non holiday,58.5,3.045,216.8154856,6.416, Friday 
store 9,2/25/2011,513107.2,non holiday,59.01,3.065,217.1095679,6.416, Friday 
store 9,4/3/2011,542016.18,non holiday,60.67,3.288,217.4036503,6.416, Sunday 
store 9,11/3/2011,517783.5,non holiday,54.75,3.459,217.6977326,6.416, Thursday 
store 9,3/18/2011,515226.11,non holiday,63.82,3.488,217.9563371,6.416, Friday 
store 9,3/25/2011,497488.4,non holiday,68.79,3.473,218.2007506,6.416, Friday 
store 9,1/4/2011,520962.14,non holiday,56.12,3.524,218.445164,6.38, Tuesday 
store 9,8/4/2011,561625.92,non holiday,71.4,3.622,218.6895775,6.38, Thursday 
store 9,4/15/2011,528420.28,non holiday,71.9,3.743,218.9134935,6.38, Friday 
store 9,4/22/2011,549502.11,non holiday,72.35,3.807,219.0861659,6.38, Friday 
store 9,4/29/2011,532226.2,non holiday,70.85,3.81,219.2588382,6.38, Friday 
store 9,6/5/2011,545251.1,non holiday,,3.906,219.4315106,6.38, Sunday 
store 9,5/13/2011,539126,non holiday,77.66,3.899,219.6041829,6.38, Friday 
store 9,5/20/2011,518266.9,non holiday,70.49,3.907,219.3622809,6.38, Friday 
store 9,5/27/2011,553834.04,non holiday,80.42,3.786,219.1203788,6.38, Friday 
store 9,3/6/2011,587004.29,non holiday,,3.699,218.8784768,6.38, Sunday 
store 9,10/6/2011,550076.32,non holiday,,3.648,218.6365747,6.38, Thursday 
store 9,6/17/2011,558671.14,non holiday,89.15,3.637,218.5877333,6.38, Friday 
store 9,6/24/2011,538745.93,non holiday,86.74,3.594,218.6836874,6.38, Friday 
store 9,1/7/2011,537064.03,non holiday,89.14,3.524,218.7796415,6.404, Friday 
store 9,8/7/2011,535983.13,non holiday,89.04,,218.8755955,6.404, Sunday 
store 9,7/15/2011,512834.04,non holiday,90.45,3.575,218.9607242,6.404, Friday 
store 9,7/22/2011,491449.94,non holiday,89.08,3.651,219.0187895,6.404, Friday 
store 9,7/29/2011,471449.98,non holiday,91.1,3.682,219.0768548,6.404, Friday 
store 9,5/8/2011,554879.67,non holiday,91.52,3.684,219.1349201,6.404, Sunday 
store 9,12/8/2011,520284.79,non holiday,,3.638,219.1929854,6.404, Thursday 
store 9,8/19/2011,540819.44,non holiday,85.8,3.554,219.2556109,6.404, Friday 
store 9,8/26/2011,542663.53,non holiday,,3.523,219.3189965,6.404, Friday 
store 9,2/9/2011,544643.33,non holiday,89.33,3.533,219.382382,6.404, Wednesday 
store 9,9/9/2011,528784.86,holiday,75.65,3.546,219.4457675,6.404, Friday 
store 9,9/16/2011,500274.03,non holiday,77.95,3.526,219.6297841,6.404, Friday 
store 9,9/23/2011,506743.78,non holiday,74.42,3.467,219.9746423,6.404, Friday 
store 9,9/30/2011,508567.04,non holiday,78.45,3.355,220.3195004,6.404, Friday 
store 9,7/10/2011,553836.98,non holiday,,3.285,220.6643585,6.054, Sunday 
store 9,10/14/2011,529515.66,non holiday,67.27,3.274,220.9836849,6.054, Friday 
store 9,10/21/2011,557075.21,non holiday,65.46,3.353,221.1498206,6.054, Friday 
store 9,10/28/2011,548527.49,non holiday,63.96,3.372,221.3159563,, Friday 
store 9,4/11/2011,597855.07,non holiday,,3.332,221.4820921,6.054, Monday 
store 9,11/11/2011,594574.12,non holiday,58.28,,221.6482278,6.054, Friday 
store 9,11/18/2011,542414.27,non holiday,58.8,3.308,221.8803923,6.054, Friday 
store 9,11/25/2011,814753.5,holiday,54.32,3.236,222.1389683,6.054, Friday 
store 9,2/12/2011,613115.21,non holiday,46.84,3.172,222.3975443,6.054, Saturday 
store 9,9/12/2011,630327.28,non holiday,37.65,,222.6561203,6.054, Monday 
store 9,12/16/2011,705557.97,non holiday,,3.159,222.8825484,6.054, Friday 
store 9,12/23/2011,905324.68,non holiday,44.43,3.112,223.0661125,6.054, Friday 
store 9,12/30/2011,549788.36,holiday,43.41,3.129,223.2496766,6.054, Friday 
store 9,6/1/2012,519585.67,non holiday,47.54,3.157,223.4332408,5.667, Friday 
store 9,1/13/2012,474964.6,non holiday,42.44,3.261,223.6168049,5.667, Friday 
store 9,1/20/2012,480130.04,non holiday,51.56,3.268,223.7114288,5.667, Friday 
store 9,1/27/2012,482451.21,non holiday,49.38,3.29,223.8060527,5.667, Friday 
store 9,3/2/2012,549967.89,non holiday,54.43,3.36,223.9006766,5.667, Friday 
store 9,10/2/2012,609736.12,holiday,44.03,3.409,223.9953006,5.667, Tuesday 
store 9,2/17/2012,658965.05,non holiday,,3.51,224.1588663,5.667, Friday 
store 9,2/24/2012,563578.79,non holiday,53.67,3.555,224.3741384,5.667, Friday 
store 9,2/3/2012,619498.28,non holiday,57.2,3.63,224.5894104,5.667, Friday 
store 9,9/3/2012,574955.95,non holiday,54.03,3.669,224.8046825,5.667, Monday 
store 9,3/16/2012,550373.57,non holiday,59.94,3.734,224.9594902,5.667, Friday 
store 9,3/23/2012,550791.32,non holiday,58.79,3.787,225.0336786,5.667, Friday 
store 9,3/30/2012,574985.37,non holiday,,3.845,225.107867,5.667, Friday 
store 9,6/4/2012,677885.99,non holiday,68.83,3.891,225.1820555,5.539, Monday 
store 9,4/13/2012,578539.86,non holiday,69.19,3.891,225.2562439,5.539, Friday 
store 9,4/20/2012,542819.03,non holiday,,3.877,225.3117488,5.539, Friday 
store 9,4/27/2012,550414.99,non holiday,73.07,3.814,225.3672537,5.539, Friday 
store 9,4/5/2012,586289.08,non holiday,78.98,3.749,225.4227585,5.539, Thursday 
store 9,11/5/2012,592572.3,non holiday,,3.688,225.4782634,5.539, Monday 
store 9,5/18/2012,571463.93,non holiday,69.52,3.63,225.4942498,5.539, Friday 
store 9,5/25/2012,547226,non holiday,79.69,3.561,225.4944288,5.539, Friday 
store 9,1/6/2012,583648.59,non holiday,80.26,3.501,225.4946078,5.539, Friday 
store 9,8/6/2012,582525.42,non holiday,78.91,3.452,225.4947868,5.539, Monday 
store 9,6/15/2012,564606.1,non holiday,,3.393,225.5070634,5.539, Friday 
store 9,6/22/2012,562173.12,non holiday,81.05,3.346,225.5495841,5.539, Friday 
store 9,6/29/2012,544770.7,non holiday,,3.286,225.5921049,5.539, Friday 
store 9,6/7/2012,578790.36,non holiday,84.15,3.227,225.6346256,5.277, Thursday 
store 9,7/13/2012,536537.64,non holiday,82.39,3.256,225.6771463,5.277, Friday 
store 9,7/20/2012,513991.57,non holiday,83.39,3.311,225.6871121,5.277, Friday 
store 9,7/27/2012,495951,non holiday,86.41,3.407,225.6970779,5.277, Friday 
store 9,3/8/2012,533887.54,non holiday,90.23,3.417,225.7070437,5.277, Thursday 
store 9,10/8/2012,538713.47,non holiday,88.66,3.494,225.7170094,5.277, Monday 
store 9,8/17/2012,535153.47,non holiday,86.37,3.571,225.7995323,5.277, Friday 
store 9,8/24/2012,572887.78,non holiday,77.9,3.62,225.9364729,5.277, Friday 
store 9,8/31/2012,576879.15,non holiday,,3.638,226.0734135,5.277, Friday 
store 9,7/9/2012,565812.29,holiday,87.93,3.73,226.2103541,5.277, Monday 
store 9,9/14/2012,523427.35,non holiday,73.55,3.717,226.3567545,5.277, Friday 
store 9,9/21/2012,533756.88,non holiday,69.92,3.721,226.5599138,5.277, Friday 
store 9,9/28/2012,516361.06,non holiday,76.8,,226.7630732,5.277, Friday 
store 9,5/10/2012,606755.3,non holiday,66.61,3.617,226.9662325,4.954, Thursday 
store 9,12/10/2012,558464.8,non holiday,60.09,3.601,227.1693919,4.954, Monday 
store 9,10/19/2012,542009.46,non holiday,68.01,3.594,227.214288,4.954, Friday 
store 9,10/26/2012,549731.49,non holiday,,3.506,227.2328068,4.954, Friday 
store 10,5/2/2010,2193048.75,non holiday,,2.962,126.4420645,9.765, Sunday 
store 10,12/2/2010,2176028.52,holiday,49.96,2.828,126.4962581,9.765, Thursday 
store 10,2/19/2010,2113432.58,non holiday,58.22,2.915,126.5262857,9.765, Friday 
store 10,2/26/2010,2006774.96,non holiday,52.77,2.825,126.5522857,9.765, Friday 
store 10,5/3/2010,1987090.09,non holiday,55.92,2.877,126.5782857,9.765, Monday 
store 10,12/3/2010,1941346.13,non holiday,52.33,3.034,126.6042857,9.765, Friday 
store 10,3/19/2010,1946875.06,non holiday,,3.054,126.6066452,9.765, Friday 
store 10,3/26/2010,1893532.46,non holiday,60.05,2.98,126.6050645,9.765, Friday 
store 10,2/4/2010,2138651.97,non holiday,,3.086,126.6034839,9.524, Thursday 
store 10,9/4/2010,2041069.37,non holiday,65.29,3.004,126.6019032,9.524, Saturday 
store 10,4/16/2010,1826241.44,non holiday,69.74,3.109,126.5621,9.524, Friday 
store 10,4/23/2010,1829521.83,non holiday,66.42,3.05,126.4713333,9.524, Friday 
store 10,4/30/2010,1790694.59,non holiday,69.76,3.105,126.3805667,9.524, Friday 
store 10,7/5/2010,1921432.16,non holiday,71.06,3.127,126.2898,9.524, Monday 
store 10,5/14/2010,1808056.41,non holiday,73.88,3.145,126.2085484,9.524, Friday 
store 10,5/21/2010,1847613.58,non holiday,78.32,3.12,126.1843871,9.524, Friday 
store 10,5/28/2010,1904618.17,non holiday,,3.058,126.1602258,9.524, Friday 
store 10,4/6/2010,1931406.28,non holiday,,,126.1360645,9.524, Tuesday 
store 10,11/6/2010,1827521.71,non holiday,89.67,3.057,126.1119032,9.524, Saturday 
store 10,6/18/2010,1837636.24,non holiday,83.49,2.935,126.114,9.524, Friday 
store 10,6/25/2010,1768172.31,non holiday,90.32,3.084,126.1266,9.524, Friday 
store 10,2/7/2010,1845893.87,non holiday,,2.978,126.1392,9.199, Sunday 
store 10,9/7/2010,1769793.37,non holiday,,3.1,126.1518,9.199, Tuesday 
store 10,7/16/2010,1828052.47,non holiday,,,126.1498065,9.199, Friday 
store 10,7/23/2010,1831676.03,non holiday,88.44,3.112,126.1283548,9.199, Friday 
store 10,7/30/2010,1832664.03,non holiday,85.03,3.017,126.1069032,9.199, Friday 
store 10,6/8/2010,1949236.09,non holiday,86.13,3.123,126.0854516,9.199, Tuesday 
store 10,8/13/2010,1962996.7,non holiday,88.37,3.049,126.064,9.199, Friday 
store 10,8/20/2010,1983190.56,non holiday,89.88,3.041,126.0766452,9.199, Friday 
store 10,8/27/2010,1727565.42,non holiday,84.99,3.022,126.0892903,9.199, Friday 
store 10,3/9/2010,1766331.45,non holiday,83.8,3.087,126.1019355,9.199, Tuesday 
store 10,10/9/2010,1720530.23,holiday,84.04,2.961,126.1145806,9.199, Saturday 
store 10,9/17/2010,1716755.78,non holiday,85.52,3.028,126.1454667,9.199, Friday 
store 10,9/24/2010,1655036.75,non holiday,85.75,,126.1900333,9.199, Friday 
store 10,1/10/2010,1645892.97,non holiday,86.01,3.001,126.2346,9.003, Sunday 
store 10,8/10/2010,1772192.42,non holiday,77.04,,126.2791667,9.003, Tuesday 
store 10,10/15/2010,1703850.25,non holiday,75.48,3.08,126.3266774,9.003, Friday 
store 10,10/22/2010,1740234.06,non holiday,68.12,3.014,126.3815484,9.003, Friday 
store 10,10/29/2010,1741308.56,non holiday,68.76,3.13,126.4364194,9.003, Friday 
store 10,5/11/2010,1832211.96,non holiday,71.04,3.009,126.4912903,9.003, Tuesday 
store 10,12/11/2010,1895901.59,non holiday,61.24,3.13,126.5461613,9.003, Saturday 
store 10,11/19/2010,1949177.13,non holiday,58.83,3.047,126.6072,9.003, Friday 
store 10,11/26/2010,2939946.38,holiday,55.33,3.162,126.6692667,9.003, Friday 
store 10,3/12/2010,2251206.64,non holiday,51.17,3.041,126.7313333,9.003, Friday 
store 10,10/12/2010,2411790.21,non holiday,60.51,3.091,126.7934,9.003, Tuesday 
store 10,12/17/2010,2811646.85,non holiday,59.15,3.125,126.8794839,9.003, Friday 
store 10,12/24/2010,3749057.69,non holiday,57.06,3.236,126.9835806,9.003, Friday 
store 10,12/31/2010,1707298.14,holiday,49.67,3.148,127.0876774,9.003, Friday 
store 10,7/1/2011,1714309.9,non holiday,43.43,3.287,127.1917742,8.744, Friday 
store 10,1/14/2011,1710803.59,non holiday,49.98,3.312,127.3009355,8.744, Friday 
store 10,1/21/2011,1677556.18,non holiday,,3.336,127.4404839,8.744, Friday 
store 10,1/28/2011,1715769.05,non holiday,53.03,3.231,127.5800323,8.744, Friday 
store 10,4/2/2011,1968045.91,non holiday,44.88,3.348,127.7195806,8.744, Saturday 
store 10,11/2/2011,2115408.31,holiday,51.51,3.381,127.859129,8.744, Wednesday 
store 10,2/18/2011,2106934.55,non holiday,61.77,3.43,127.99525,8.744, Friday 
store 10,2/25/2011,1967996.71,non holiday,,3.398,128.13,8.744, Friday 
store 10,4/3/2011,1958003.19,non holiday,56.96,3.674,128.26475,8.744, Sunday 
store 10,11/3/2011,1933469.15,non holiday,64.22,3.63,128.3995,8.744, Thursday 
store 10,3/18/2011,1884734.31,non holiday,,3.892,128.5121935,8.744, Friday 
store 10,3/25/2011,1815798.85,non holiday,62.53,3.716,128.6160645,8.744, Friday 
store 10,1/4/2011,1827733.18,non holiday,67.64,3.772,128.7199355,8.494, Tuesday 
store 10,8/4/2011,1870720.73,non holiday,73.03,3.818,128.8238065,8.494, Thursday 
store 10,4/15/2011,1781767.22,non holiday,61.05,,128.9107333,8.494, Friday 
store 10,4/22/2011,2004831.14,non holiday,,3.917,128.9553,8.494, Friday 
